num_tasks,avg_execution,avg_priority,avg_deadline,periodic_ratio,utilization,scheduler
4,4.3666885818647,2.25,17.476497713046246,0.25,0.6902751272043834,edf
3,6.800311360160138,2.6666666666666665,13.5600854676396,0.6666666666666666,0.544637199982899,edf
3,9.319578621562927,2.6666666666666665,26.853273315015713,0.3333333333333333,0.8709420722345189,edf
5,3.994972145721273,2.8,9.519842226146654,0.2,0.576923958413451,edf
4,3.5651577638897365,1.75,7.512772685622496,0.5,0.5651163956824917,edf
5,1.5151793092066455,1.4,21.990236599801044,0.6,0.6609625037197246,edf
3,7.097775604522813,3.3333333333333335,13.69929405014159,0.3333333333333333,0.6560480938753357,edf
3,7.954619497456491,2.3333333333333335,17.86376951283079,0.6666666666666666,0.5417818072400605,edf
5,6.452367816785724,2.4,19.030360749689862,0.4,0.7245022712299696,edf
4,3.079026354592864,2.25,19.635931597066953,0.75,0.8338363810381089,edf
4,3.9570828045240853,3.25,29.7335686648298,0.5,0.599908864978608,edf
3,6.521496112110547,2.3333333333333335,12.560865143589616,0.3333333333333333,0.6021345495052977,edf
4,5.223670355598687,2.25,12.537209580142886,0.25,0.5382916218977589,edf
4,2.9004887183788184,2.5,17.932948512208192,0.25,0.5032236413368479,edf
5,5.666402498525182,2.4,30.407714136327833,0.8,0.676229411204923,edf
3,13.017801583167447,1.6666666666666667,19.950201185699797,0.6666666666666666,0.8591858587391155,edf
5,3.315455671650528,3.4,13.616825501913723,0.6,0.5143720728743892,edf
5,5.165817692565858,2.2,19.100381519331243,0.6,0.8329454158643981,edf
3,4.512896233274173,3.6666666666666665,17.853515917875185,0.6666666666666666,0.8643210683879253,edf
4,8.845667721638899,1.25,14.75860090640317,0.5,0.8582759777066467,edf
4,2.8491954305395084,3.25,9.039015518694955,0.25,0.8953683975853924,edf
3,14.300553034824846,3.0,18.169621538335402,0.3333333333333333,0.8118066805696253,edf
5,6.364476242775637,3.4,15.44539080529322,0.8,0.8558306473321968,edf
3,8.855339114289908,2.3333333333333335,23.761242252615165,0.6666666666666666,0.8715438199382263,edf
4,11.639874133870622,3.25,27.670894946235514,0.75,0.7368067371156252,edf
3,21.62055156478584,2.6666666666666665,33.10040862260261,0.6666666666666666,0.8783698576128347,edf
5,2.219623872156073,2.6,12.630872199257732,0.4,0.8253737929297056,edf
3,4.855624269823501,2.6666666666666665,8.059450975412036,0.3333333333333333,0.7428541123534308,edf
5,3.5951109335005973,2.6,10.56486543101042,0.2,0.6905845084957598,edf
4,4.976697661077877,2.75,18.82132231302245,0.75,0.5432178237505628,edf
4,6.42498746315873,2.25,10.172372465255616,0.5,0.8908126706180703,edf
4,2.173672477589236,2.25,12.254952707411503,0.25,0.7512478124974287,edf
4,16.127757210545322,2.0,34.7714756647331,0.5,0.6808346387245464,edf
5,7.448811944491979,2.6,22.08747302361183,0.8,0.7479874259496657,edf
3,7.286370988739866,3.3333333333333335,11.493908682662308,0.3333333333333333,0.8020534469780785,edf
4,2.3668987728188107,2.5,15.996881987238153,0.25,0.7413336784848139,edf
5,3.7506535505531957,2.6,9.445428940346385,0.2,0.5508384960873757,edf
5,6.069876355046095,2.6,10.273399871343132,0.2,0.57393535917881,edf
5,1.8895755331543398,1.8,14.893191514542854,0.2,0.7081797616661144,edf
5,3.5695601189910335,2.8,27.09912304698933,0.4,0.5570226220132463,edf
4,4.855585300477138,2.5,27.467564284667937,0.5,0.7187715503941907,edf
4,2.2542899908298013,1.75,20.680847569158338,0.75,0.731343905246616,edf
4,13.339354682516925,2.75,43.75963573983809,0.75,0.8966131103309547,edf
5,2.7266906340636874,1.8,8.986397832023936,0.4,0.7797357865010572,edf
5,2.6794204126094745,2.4,13.623218979653036,0.2,0.5365687967268553,edf
3,11.66106189335162,3.3333333333333335,16.46337005731095,0.3333333333333333,0.735861398060619,edf
3,20.84583796477907,4.0,32.85356770222259,0.3333333333333333,0.8731011756241254,edf
5,6.44217105077225,2.8,19.846594947164732,0.8,0.861289450937883,edf
5,3.1822598886309477,2.6,5.736170735850222,0.2,0.8860838554182942,edf
5,3.431317355327329,1.8,8.524305704836426,0.2,0.6944694616419532,edf
3,6.733646467914429,2.0,26.10720491665251,0.6666666666666666,0.7730610420176796,edf
5,6.167600937629524,2.4,19.545791013008056,0.6,0.6901902860930935,edf
5,2.078533939432923,1.4,7.638210464029595,0.4,0.5188786806789516,edf
3,5.807170840261377,1.0,12.167853972301522,0.3333333333333333,0.8930958163641545,edf
4,3.530760426296809,3.25,17.23568764002426,0.75,0.7384200463043801,edf
4,5.95506827468504,3.0,13.265523693021352,0.25,0.8715231842751541,edf
3,5.570577607690889,1.6666666666666667,20.75589745594694,0.3333333333333333,0.7702347094269755,edf
4,2.254665330518012,3.5,11.612483361711297,0.25,0.5389467575164885,edf
5,6.5475951757648705,2.2,13.27694977120017,0.4,0.8621195996042061,edf
3,6.724293935384499,3.0,14.713522833032242,0.3333333333333333,0.5556008820796311,edf
4,5.533395730010067,2.25,10.05318498174886,0.25,0.7178221298618702,edf
5,7.910135550042307,2.8,27.437984257799418,0.4,0.8411705535418326,edf
4,7.268036782609557,3.75,42.791543372849276,0.75,0.7207745444241866,edf
4,2.231979336718426,1.75,14.515108454355303,0.75,0.5289107790292706,edf
3,5.982278968666999,3.0,11.283154722702465,0.3333333333333333,0.8863329278873331,edf
3,2.717134712137449,2.6666666666666665,4.2954381880405865,0.3333333333333333,0.7008032790956729,edf
4,4.094151672687112,2.0,8.16563674882122,0.25,0.8668882367299451,edf
4,4.264211018066714,2.5,16.790134608321882,0.5,0.747681726916862,edf
3,4.414259516832135,2.0,14.685121506629946,0.3333333333333333,0.7722689492902948,edf
5,10.560766332546873,2.8,29.707401642355414,0.6,0.729425312010684,edf
3,9.105857646894345,2.0,21.65112037769804,0.3333333333333333,0.5476426143506865,edf
5,1.8102898590058216,2.2,14.890088796581699,0.4,0.5405519369879455,edf
3,7.83012659112651,1.3333333333333333,35.70685004081934,0.6666666666666666,0.5743107818794831,edf
4,10.418155955037552,3.0,26.788883955579728,0.5,0.626398856450091,edf
4,6.180072442330915,1.75,14.13299751082314,0.75,0.8924726235175369,edf
4,7.92415586984044,2.75,25.9807315314237,0.5,0.8539231788122603,edf
4,2.7104242546758384,3.75,6.275372522070267,0.25,0.5687650230908418,edf
5,5.197241667345648,2.8,26.822922660240863,0.8,0.5767821755982903,edf
5,5.8336353146004125,2.8,13.955098451819609,0.6,0.8076244532638897,edf
4,3.1248814067881945,1.25,13.363651256001194,0.25,0.7803233672006962,edf
3,4.9347915375522895,2.6666666666666665,11.162909184166729,0.3333333333333333,0.8790744708257119,edf
4,2.199872873269544,2.75,10.467644764769735,0.25,0.5229567374753095,edf
4,7.616991733300649,2.25,34.55527282589935,0.75,0.8191218725364291,edf
5,4.109525916202382,3.0,10.745328916597847,0.4,0.8887381205301939,edf
4,5.26444848097834,2.0,27.566061349860686,0.5,0.7086203935643869,edf
4,8.253506877460284,3.25,22.794158521511918,0.25,0.8946750446468097,edf
3,6.598878005282784,1.0,20.602631718737722,0.3333333333333333,0.8282367157296593,edf
3,3.5729436916698383,2.3333333333333335,8.516315558947854,0.3333333333333333,0.5024735290563587,edf
4,2.460430173173627,2.25,6.578867323495014,0.25,0.5946861223379479,edf
3,5.080752647748704,1.6666666666666667,8.401226478871342,0.3333333333333333,0.5958583139830227,edf
4,3.6597569923296174,3.0,16.847347899891158,0.5,0.7827825273973691,edf
4,5.629774248566995,2.75,14.68280420361162,0.75,0.7104376053006168,edf
4,8.530951859116696,2.0,45.994004744068995,0.75,0.7725128442129736,edf
4,6.460237095335474,1.75,17.066466809260007,0.75,0.7480939395844481,edf
4,6.605602170490477,2.25,27.877590771342614,0.75,0.8433291755515433,edf
4,7.3132702859821554,3.75,21.30283401458539,0.25,0.89494738892488,edf
5,4.793698792532669,1.6,10.953197445978258,0.2,0.6240941134978819,edf
4,7.024877870414442,3.25,16.505314003815524,0.5,0.6996745803733322,edf
3,7.077373297979704,1.6666666666666667,18.468116812290464,0.3333333333333333,0.7486074896136194,edf
3,5.404209761167297,2.3333333333333335,14.156510469319281,0.6666666666666666,0.6054205917987111,edf
5,4.804702989793038,2.0,9.389609073405234,0.2,0.7156764318054532,edf
3,8.073081063148601,1.3333333333333333,12.095266516423493,0.3333333333333333,0.7861289242116543,edf
5,3.772659360654187,1.8,18.561967974798755,0.4,0.5548908586467485,edf
4,3.6715358961968985,2.25,33.42140300254779,0.75,0.5196018579885094,edf
5,4.193405551622197,2.6,20.474394043784613,0.4,0.8434400427929993,edf
5,8.1422999136904,2.2,20.86075194942558,0.4,0.7484906121920669,edf
4,5.721669688897878,2.75,17.46553004786461,0.5,0.8661159761517097,edf
3,7.285932228716223,2.3333333333333335,13.796668028452544,0.6666666666666666,0.5565534216865361,edf
5,2.0181982837101975,3.0,13.794792983173867,0.6,0.8563895538762816,edf
3,1.1009299252976978,2.3333333333333335,3.752129285619168,0.3333333333333333,0.6797098187826599,edf
3,8.962569541688916,2.0,13.544244403477101,0.3333333333333333,0.7507013394169325,edf
3,9.876747099209078,2.0,27.002709502725466,0.6666666666666666,0.771554934875514,edf
5,1.9256796398274385,2.0,12.707339262092406,0.4,0.6368902099115619,edf
4,3.1167989110354277,3.5,21.000986994353337,0.75,0.5137612833813833,edf
4,2.323906429586004,2.5,18.069402312731498,0.5,0.7487923160375496,edf
3,2.5980381482425767,1.6666666666666667,9.253143564108433,0.3333333333333333,0.6076758957893221,edf
5,3.1360413451955473,1.8,11.10517838816052,0.4,0.6434970042171555,edf
5,3.784714630328162,2.8,16.67316812799978,0.8,0.588188192399748,edf
3,4.73226356185241,3.0,7.016854781822933,0.3333333333333333,0.6650712993516597,edf
4,2.7132655887630017,2.5,4.414232310608055,0.25,0.8517572227228782,edf
3,3.1392819418936284,2.3333333333333335,31.059083054357718,0.3333333333333333,0.6625850871808289,edf
3,5.2118723916680025,2.0,8.71943586832055,0.3333333333333333,0.7269772832092918,edf
3,10.567691747619056,3.6666666666666665,19.162494542748615,0.6666666666666666,0.6838251910022087,edf
3,15.81604558407978,3.6666666666666665,24.13054204179402,0.3333333333333333,0.7073461853341283,edf
4,10.030726259783265,2.5,23.451198879143632,0.25,0.8424614487978641,edf
5,4.486661408443479,1.2,32.34335346858019,0.8,0.7801391555466278,edf
4,4.200933190398877,3.0,25.649761049019602,0.25,0.8633388840972038,edf
5,6.172275089279971,2.4,21.435019916666555,0.8,0.7924041396557933,edf
3,1.4902299355849866,1.6666666666666667,11.220701035041827,0.6666666666666666,0.5783920738807048,edf
4,2.78768008758494,3.0,8.940178127798761,0.75,0.8348647856780103,edf
5,5.963717400393004,3.0,14.46118716912658,0.4,0.8924390498054038,edf
4,2.2642071489754754,3.0,9.28417465419277,1.0,0.767889020996284,lst
4,2.670416954927342,2.25,7.133931230269565,0.25,0.29149432626291255,lst
3,3.0423164664707767,2.6666666666666665,9.229459540300239,1.0,0.8767197125833255,lst
3,3.5246872547793946,3.0,10.788218127051971,0.6666666666666666,0.49292750059004853,lst
3,2.66855636689313,3.3333333333333335,9.21378057200834,0.6666666666666666,0.5718815756919184,lst
4,2.431332275767409,2.0,7.955627295790531,0.5,0.31491501550734863,lst
4,3.445479745563362,3.0,12.0229664303616,0.75,0.67799264618664,lst
3,3.1075081470566666,1.6666666666666667,8.116097563248607,0.6666666666666666,0.741768670382074,lst
3,2.5170133942834068,1.6666666666666667,9.323520751946008,1.0,0.5968906712407299,lst
4,3.967156117712684,2.75,9.564418876377355,0.5,0.6362223897644427,lst
4,3.08704487799822,1.5,7.7281649679037745,0.75,1.230185067886051,lst
4,3.087683599007919,2.25,9.993900431664207,0.75,0.7047814727922006,lst
4,4.00435523754838,3.0,8.732654594228979,0.25,0.47998158261033386,lst
4,2.7252692159041296,3.0,8.983281358835596,0.75,0.7094063992098367,lst
3,2.8957969924139295,3.3333333333333335,10.436784663446106,0.6666666666666666,0.3020467352182909,lst
3,2.864195033833095,3.3333333333333335,9.41601189331565,0.6666666666666666,0.46820802215525237,lst
4,2.8295729600796617,3.25,8.55782437629665,0.75,0.7224375106903898,lst
4,2.7890016249475234,2.75,7.208249104249095,0.75,0.9261040392388533,lst
3,2.4681127627151076,1.6666666666666667,9.170819929851472,1.0,0.5696173690864859,lst
3,3.809718590501524,1.6666666666666667,8.281015897054608,0.3333333333333333,0.4344132260676103,lst
4,2.787079540939973,2.25,9.941339724136332,0.75,0.7837631475268251,lst
4,2.6080848134853074,2.5,8.202364354881619,0.75,0.8340230452427574,lst
4,2.531860964120477,1.25,8.228680841701198,0.75,0.7390699861205206,lst
3,2.9411988498166615,3.3333333333333335,9.363486948634877,0.3333333333333333,0.27809709868243637,lst
3,2.7268916819241666,3.0,9.744647391875136,0.6666666666666666,0.3126937531834007,lst
4,3.3786230075766635,2.75,9.677207760699858,0.75,0.7869371824623077,lst
3,2.147474990335343,3.3333333333333335,6.977505827038118,1.0,0.7702379746470902,lst
4,2.8858181427901464,2.75,9.99315677184699,0.75,0.9116777728187814,lst
4,3.441042232730471,3.0,9.0532612441364,0.75,0.9757404711973758,lst
4,3.300067601278843,2.25,8.775275378628974,0.75,1.0516987208940922,lst
3,3.735131728497598,3.6666666666666665,10.05435116507065,0.0,0.0,lst
3,2.632218314079555,1.6666666666666667,10.354726233142205,0.6666666666666666,0.29036930842343506,lst
3,2.709699622688474,3.3333333333333335,6.610452199372891,0.6666666666666666,0.6204906503987752,lst
3,2.613825803703263,2.0,9.570863515508115,0.3333333333333333,0.21530864432714808,lst
3,2.330854196620739,2.0,7.994299233852122,1.0,0.6766731463251459,lst
4,3.553670848265173,2.25,13.089329332597842,1.0,0.7724001833416516,lst
3,3.0343636493995434,2.0,12.190871944016399,0.6666666666666666,0.46075416626451193,lst
4,2.2840302081050408,3.25,9.536962974605132,0.75,0.6031402719008057,lst
4,2.4228078980695233,1.5,8.48854394166743,0.75,0.6264218073962239,lst
4,3.214428625904799,2.75,9.179858211725003,0.5,0.527619295551891,lst
4,3.3343687532367223,2.75,10.863925204285456,0.75,0.808678313740933,lst
3,4.262573281650058,3.0,10.230414344090919,0.6666666666666666,0.6590363929823875,lst
4,2.061904170411471,3.0,10.193678360629157,0.5,0.22195862366871774,lst
3,2.805478907141308,1.6666666666666667,10.121118149756946,0.6666666666666666,0.3341348481093605,lst
4,3.2154006826266572,2.0,8.022421799072855,0.75,0.8878461842101657,lst
3,2.6343612834617574,3.6666666666666665,9.02297974447299,0.6666666666666666,0.3580484540774036,lst
3,3.6379696685029352,3.0,10.777017524158694,1.0,0.7461730619981828,lst
4,2.8242839683709806,2.75,8.869488432226536,0.75,0.6639947534270394,lst
3,2.9162462683930044,1.6666666666666667,7.482057548572613,1.0,0.8919138048122872,lst
4,4.310728232933752,1.75,11.272859859819029,1.0,1.2428962657044416,lst
4,3.4199967686159907,2.5,9.121727636123182,0.5,0.3702697451943754,lst
4,3.093324407560876,2.0,9.573020077277956,0.0,0.0,lst
4,2.3135875641026225,2.75,8.879558756755776,0.75,0.5930944684085755,lst
4,3.1946522115550495,2.25,8.303824858190612,0.25,0.3944603999077979,lst
3,4.012017178553447,1.3333333333333333,10.973895778122172,1.0,0.8792044971304287,lst
3,3.20248108872649,2.6666666666666665,10.108159297534298,0.6666666666666666,0.47574090868367896,lst
3,2.1162336452145394,2.3333333333333335,7.4360196251171615,1.0,0.638511886338904,lst
4,3.9577678299417305,2.75,10.401307349932743,0.25,0.2501643765588031,lst
3,3.268714949641651,2.6666666666666665,8.930934121485812,0.3333333333333333,0.1208279486449716,lst
4,3.3817584721645733,1.0,9.987861191088571,0.5,0.6350518958340026,lst
3,2.488718404178201,2.3333333333333335,9.861226669694185,0.3333333333333333,0.12786208149455897,lst
4,2.703883149875105,2.5,8.301753578426744,0.5,0.5075717963507064,lst
3,1.7904269845317204,1.6666666666666667,7.308557473624885,0.6666666666666666,0.46561827392480254,lst
3,2.5150594800557964,3.3333333333333335,5.424939431021095,0.6666666666666666,0.6233179153104648,lst
4,2.4637249980864944,2.25,8.954225334120924,1.0,0.8616984367899947,lst
3,2.5839598252624563,1.3333333333333333,8.506213872684304,1.0,0.7807239557538878,lst
3,2.3672793373603453,3.3333333333333335,8.20848830467545,0.6666666666666666,0.4138187587885361,lst
3,2.0698779199952804,2.0,8.06635674573593,1.0,0.6229663143938812,lst
4,1.518229309481418,1.75,6.591334421829486,0.5,0.23880486249133986,lst
4,2.645909238923937,2.75,9.16556171012709,0.75,0.6728922353906938,lst
3,2.2963674049105394,2.0,10.574530451299582,1.0,0.449440700608113,lst
3,3.2311483124106446,3.6666666666666665,9.39555176609443,0.3333333333333333,0.44661784161009804,lst
3,2.474714184359416,2.3333333333333335,9.294720682511372,0.0,0.0,lst
4,2.3504823626307063,3.0,6.649298293915722,0.25,0.2398512268368254,lst
3,3.969482309704732,1.6666666666666667,10.036015203575053,0.3333333333333333,0.25370787655241306,lst
3,3.241944469405752,3.3333333333333335,9.210482215530005,0.6666666666666666,0.4314581801462556,lst
4,3.474254137721448,2.25,11.53432049976786,0.5,0.4723229330295119,lst
3,3.480349220455056,2.6666666666666665,10.67979902029648,1.0,0.7954079548658493,lst
3,2.4817604594161966,2.0,8.528664063856644,1.0,0.5883556523565262,lst
4,2.948835253741805,2.25,7.630111400429634,0.5,0.7494918510947371,lst
3,1.4044076744598248,3.3333333333333335,8.783412125267605,0.6666666666666666,0.25126751936115643,lst
3,3.859046990109821,1.6666666666666667,10.24640783392765,0.6666666666666666,0.5180560183274918,lst
3,2.4393966634126394,2.6666666666666665,10.4850402966629,0.3333333333333333,0.1349504228623375,lst
4,3.39526657602493,2.5,9.300747514218932,0.75,1.1979268401692704,lst
3,2.5313824390711894,2.3333333333333335,6.469418524192931,0.6666666666666666,0.4089327800874828,lst
4,2.686135919003478,3.5,6.937978863305989,0.25,0.281381539645798,lst
3,2.6115841763381913,3.0,7.700489057364305,0.3333333333333333,0.19365281182746527,lst
3,3.3749856660124373,2.6666666666666665,11.047667813023532,0.3333333333333333,0.22947709502122104,lst
4,3.8659002867934507,3.75,9.827142004619033,0.75,1.0103276026086563,lst
3,3.5657525597710915,1.6666666666666667,9.271185763582961,1.0,1.0055717533942847,lst
3,3.162687695158405,2.0,9.689281970612045,1.0,0.7437283059723421,lst
3,3.4396055142721935,2.3333333333333335,7.951790615304968,1.0,1.0182982624066554,lst
4,3.093735940179572,1.5,10.403085229798053,0.75,0.7814160782272982,lst
4,2.8076810637551897,2.0,7.527759419081239,0.5,0.6920345009323409,lst
3,3.8872185093880804,2.0,10.202143555039333,0.3333333333333333,0.30333181447711527,lst
4,3.467503124365278,2.75,8.800854582434681,1.0,1.2284953053634593,lst
3,2.975823348834647,1.3333333333333333,8.754738385586506,0.6666666666666666,0.8127792531424264,lst
3,4.094111829839217,2.6666666666666665,9.992775354206815,1.0,0.9315333350285835,lst
3,2.3536299711052338,1.3333333333333333,7.715703190110432,0.6666666666666666,0.34603386864126695,lst
3,3.8271227802830783,2.0,10.75508767017358,0.6666666666666666,0.5957365478304195,lst
4,1.701728881263214,2.75,9.659649114388987,0.5,0.2173209530172667,lst
4,3.5678487577399363,2.5,11.10768456086973,1.0,1.0352608714041223,lst
3,1.8939848169658695,2.0,10.175486632138556,0.3333333333333333,0.10690247527756562,lst
3,2.1380883366181873,2.6666666666666665,9.3437661654136,1.0,0.6077597417462773,lst
4,3.2161217670118876,3.25,9.47189106178115,1.0,1.0275975181922192,lst
4,3.03665209289518,2.25,9.291338462929593,0.75,0.8470009849809923,lst
3,2.692783068562432,1.6666666666666667,8.73030702236095,1.0,0.796027606830446,lst
3,3.1728317390657783,2.6666666666666665,7.739484782121946,0.6666666666666666,0.6687125100278745,lst
3,2.203923813108851,2.0,9.205566181631367,0.6666666666666666,0.28952493469363294,lst
3,2.3601257898576558,3.6666666666666665,8.163368571937356,1.0,0.6377927753009507,lst
3,2.706926192223064,2.0,7.617154404836218,0.6666666666666666,0.4983151337287598,lst
4,3.421375940575742,2.5,10.273807841276737,0.75,0.8693324959997988,lst
3,3.207895839980482,3.0,9.527632376635834,0.3333333333333333,0.3829977002277675,lst
4,3.0257537610966416,3.25,8.951938911020363,0.75,0.7630095125878599,lst
4,2.6518305818914123,2.75,6.0554003307952735,0.5,0.5798283774805421,lst
4,2.2566321814963772,2.5,7.864304334394765,0.5,0.47317178451247954,lst
4,3.311861236448276,2.75,7.8324742335830635,0.75,1.0487472678113634,lst
3,2.5606571936776255,2.6666666666666665,8.688182155461378,0.6666666666666666,0.6041118242644015,lst
3,2.916324561539352,3.3333333333333335,7.846220821279798,1.0,0.981013548702055,lst
4,3.419279502109301,2.5,9.376100700280396,0.75,0.8583929810476664,lst
3,3.0319390039934393,3.0,9.44413406439837,0.6666666666666666,0.5163075583252228,lst
3,3.815198681449761,2.6666666666666665,10.582693530790442,0.3333333333333333,0.2752827552499736,lst
3,3.8916111025092284,3.6666666666666665,11.623915607450826,1.0,0.8229405632911865,lst
4,3.5232120958069895,2.75,9.778479669943655,1.0,1.197766240035421,lst
4,2.2853389971080316,3.0,10.25994735651264,1.0,0.6185211885872719,lst
3,2.484475972513584,3.3333333333333335,9.38290085621684,0.6666666666666666,0.40796884921093474,lst
3,3.122976380635951,2.0,8.763501304295177,0.6666666666666666,0.6035858895666686,lst
3,2.4647564807781013,2.3333333333333335,11.09548933226632,1.0,0.4441175460151154,lst
4,2.9252995993027398,3.0,8.563658517756094,1.0,1.0773475272311188,lst
3,2.9382887507248054,2.6666666666666665,8.429313605398507,0.3333333333333333,0.17676497715181588,lst
3,2.540622574965258,3.3333333333333335,8.838770576050928,0.6666666666666666,0.44416334351694853,lst
3,3.0582700489078083,2.6666666666666665,8.870544732110751,0.6666666666666666,0.6392721574039212,lst
3,3.0270920494588123,2.3333333333333335,9.190957153042005,0.3333333333333333,0.31025455902018395,lst
3,2.765618008717047,2.3333333333333335,10.781098107119831,0.3333333333333333,0.2279209222075405,lst
4,3.8666316094630444,2.25,9.982222194166287,0.25,0.30006203022065603,lst
4,3.124412903692183,2.0,8.8960481289151,0.5,0.5213974127557672,lst
3,3.642044126035181,3.0,8.981774291522848,0.6666666666666666,0.5118779380569716,lst
4,2.215500245444457,2.25,7.932440539089519,1.0,0.9056443624246627,lst
3,3.019605748266645,2.3333333333333335,9.505023918163063,0.3333333333333333,0.4575261195032254,lst
4,3.7931438067226386,2.5,11.57329990125723,0.75,0.705088738907929,lst
3,2.434024520975447,3.3333333333333335,8.762483349099591,1.0,0.660052347833212,lst
4,2.339956791969592,1.75,8.415805094664172,1.0,0.88971406871058,lst
3,3.4612906918105906,2.3333333333333335,11.167020726383875,1.0,0.7831314366199447,lst
3,1.9884098915888788,3.0,6.813446376004804,0.6666666666666666,0.3732313175907979,lst
4,2.5283435532437006,3.0,7.638792043825031,0.75,0.9381414085039999,lst
3,3.0051108776385775,2.0,7.315669973971705,1.0,1.0396914200494498,lst
3,3.6122074129036803,2.0,8.876852952867095,0.3333333333333333,0.3257423701953616,lst
4,2.692094207953078,1.75,7.716899123142604,0.5,0.549141158445376,lst
3,2.1846991970666347,2.0,8.620488568218564,0.6666666666666666,0.3755007419034222,lst
3,2.7165907385726027,3.0,9.444692348945898,0.6666666666666666,0.46652760956812345,lst
3,1.456045482001449,2.6666666666666665,8.184370489650659,0.6666666666666666,0.3336451031882344,lst
4,3.302222164107563,3.0,7.621861303411643,0.75,1.2517940772611733,lst
3,3.1287463743754578,2.0,11.913224775840812,0.6666666666666666,0.4288715188323846,lst
3,1.95594996701895,2.6666666666666665,6.267445990138936,1.0,0.7561100476409176,lst
4,2.390621177349258,3.25,9.712155631329184,0.5,0.5337925856374179,lst
4,2.4191787274888563,2.25,7.646375638618288,1.0,0.9284412347691064,lst
4,3.388769755422836,1.75,8.426804466591667,0.5,0.690325293284529,lst
4,3.437829903209043,3.25,9.702094837574263,0.5,0.5037982200215956,lst
3,2.5031653215973173,3.0,10.110687904268506,0.6666666666666666,0.41499319074953445,lst
3,3.0670464358986287,2.6666666666666665,8.789632614273332,0.6666666666666666,0.5249749221096958,lst
3,3.052680631903517,3.0,8.408040398148287,1.0,0.8727061771902197,lst
4,3.768251492436067,2.75,10.455665196050063,0.75,0.7767929807383146,lst
4,2.4480021644749894,2.25,9.208981222135444,0.75,0.6880004819256994,lst
4,2.118604122555483,1.75,9.736189906815529,1.0,0.7680027156613813,lst
3,3.5621651231148963,2.0,10.081917432426579,0.3333333333333333,0.5916390631469416,lst
4,4.188841604941263,2.25,10.482384234791976,0.5,0.663484675572132,lst
4,3.2120498022901045,3.0,8.579845065723216,0.75,0.9335237316970816,lst
4,3.2137632190298615,3.5,7.7876736965917415,1.0,1.2986427713434454,lst
4,2.004892833241951,3.5,6.3571905879905115,0.5,0.46006189717177715,lst
4,3.147008770953737,1.75,9.38146928668387,0.25,0.2641478318411472,lst
4,3.2109971046360783,1.75,9.133071902462403,1.0,1.0904527737505612,lst
3,3.092385510134839,2.0,11.166191064235967,1.0,0.6358303099149338,lst
4,2.5439284622291525,2.75,8.196831516215553,0.75,0.6292320108874068,lst
4,2.775590967452063,2.75,9.006619154913546,0.5,0.36324852351461656,lst
4,2.3087545870283908,3.25,6.278129833856265,0.75,1.0095201875962585,lst
3,2.9385454303549867,2.3333333333333335,8.525311542913542,1.0,0.8029195582214022,lst
4,2.7337002671760366,3.0,11.41366295219521,0.75,0.5048068062820172,lst
4,1.964424687647865,2.0,8.27040473364583,0.5,0.29074047624759036,lst
3,2.2807143563760732,2.3333333333333335,9.252174883809476,0.6666666666666666,0.3783158253045594,lst
3,3.8369348430643644,2.0,10.251555613881976,0.6666666666666666,0.859477953174874,lst
4,1.8494265407826216,2.25,7.727666721261869,1.0,0.750750607440517,lst
3,3.108506782240022,1.3333333333333333,7.790082866744325,0.6666666666666666,0.6375871324609936,lst
3,2.6526817765744837,2.6666666666666665,9.475544122549444,0.6666666666666666,0.4233477109418451,lst
3,3.153839677456306,2.3333333333333335,9.572233190828037,0.6666666666666666,0.5061753668149853,lst
4,3.371878309903576,2.25,7.376461195282131,0.75,1.0913287565417722,lst
3,2.3144595147858227,2.6666666666666665,9.578142920611041,0.6666666666666666,0.49900777905725086,lst
3,2.458789584196942,3.0,7.431296388526562,0.3333333333333333,0.15636764868332675,lst
3,3.314743917141257,2.6666666666666665,9.939702138358339,0.6666666666666666,0.5070260745350033,lst
4,3.293079688984951,3.75,11.137965148381205,1.0,0.8972125714187622,lst
4,2.763845570264829,2.0,9.576198047011617,0.25,0.4175860428277567,lst
3,3.3933325924234583,2.3333333333333335,8.567584262377034,1.0,0.9208426999489774,lst
3,3.4309595031191296,1.6666666666666667,10.984167056480212,0.6666666666666666,0.38990060138355687,lst
4,2.1242375021687647,2.25,7.526698300922663,1.0,1.0009873498697868,lst
3,3.3380937046080006,2.6666666666666665,9.725661692915688,1.0,0.8666718392032612,lst
4,2.398961464344679,3.5,7.4112658416427655,0.75,0.958389151381867,lst
4,3.035464751242983,2.25,9.953586296316741,0.75,0.7025736305317227,lst
3,1.5779078793583297,3.0,5.583476453566829,0.6666666666666666,0.42782828023921454,lst
4,2.4967489544393864,2.75,8.042960730524538,0.5,0.4822970233960886,lst
3,1.8332860116099645,2.6666666666666665,6.64865811968908,0.3333333333333333,0.20016523914506731,lst
4,3.9212156160299827,2.5,12.125858339812321,0.25,0.240484819833131,lst
3,3.1545505739190975,2.6666666666666665,6.782867711669479,0.6666666666666666,0.7296382745271821,lst
4,2.1387159659938426,3.5,8.444482089921515,0.75,0.6585973425397935,lst
3,3.636025645897344,2.6666666666666665,8.712368308063965,0.6666666666666666,0.8308265409774116,lst
4,2.8545790189070575,1.75,9.569262342454403,1.0,0.8723768921346096,lst
3,3.336173709615189,2.0,7.937838308841663,0.6666666666666666,0.6920590813169968,lst
